,raceId,RaceName,driverId,DriverName,lap,position,time,miliseconds
423,1012,Chinese Grand Prix,815,PER,33,8,1:39.317,99317
424,1012,Chinese Grand Prix,815,PER,34,8,1:39.170,99170
425,1012,Chinese Grand Prix,815,PER,35,8,1:38.756,98756
426,1012,Chinese Grand Prix,815,PER,36,8,1:38.974,98974
427,1012,Chinese Grand Prix,815,PER,37,8,1:38.702,98702
428,1012,Chinese Grand Prix,815,PER,38,8,1:39.032,99032
429,1012,Chinese Grand Prix,815,PER,39,8,1:39.096,99096
430,1012,Chinese Grand Prix,815,PER,40,8,1:39.282,99282
431,1012,Chinese Grand Prix,815,PER,41,8,1:39.216,99216
432,1012,Chinese Grand Prix,815,PER,42,8,1:39.153,99153
433,1012,Chinese Grand Prix,815,PER,43,8,1:39.865,99865
434,1012,Chinese Grand Prix,815,PER,44,8,1:39.158,99158
435,1012,Chinese Grand Prix,815,PER,45,8,1:38.911,98911
436,1012,Chinese Grand Prix,815,PER,46,8,1:39.118,99118
437,1012,Chinese Grand Prix,815,PER,47,8,1:38.993,98993
438,1012,Chinese Grand Prix,815,PER,48,8,1:39.105,99105
439,1012,Chinese Grand Prix,815,PER,49,8,1:39.313,99313
440,1012,Chinese Grand Prix,815,PER,50,8,1:39.494,99494
441,1012,Chinese Grand Prix,815,PER,51,8,1:39.335,99335
442,1012,Chinese Grand Prix,815,PER,52,8,1:41.098,101098
443,1012,Chinese Grand Prix,815,PER,53,8,1:39.617,99617
444,1012,Chinese Grand Prix,815,PER,54,8,1:40.380,100380
445,1012,Chinese Grand Prix,815,PER,55,8,1:41.402,101402
446,1012,Chinese Grand Prix,807,HUL,1,9,1:59.160,119160
447,1012,Chinese Grand Prix,807,HUL,2,9,1:46.640,106640
448,1012,Chinese Grand Prix,807,HUL,3,9,1:40.935,100935
449,1012,Chinese Grand Prix,807,HUL,4,9,1:41.168,101168
450,1012,Chinese Grand Prix,807,HUL,5,9,1:40.624,100624
451,1012,Chinese Grand Prix,807,HUL,6,9,1:40.282,100282
452,1012,Chinese Grand Prix,807,HUL,7,9,1:40.472,100472
453,1012,Chinese Grand Prix,807,HUL,8,9,1:40.416,100416
454,1012,Chinese Grand Prix,807,HUL,9,9,1:40.399,100399
455,1012,Chinese Grand Prix,807,HUL,10,10,1:41.287,101287
456,1012,Chinese Grand Prix,807,HUL,11,10,1:45.975,105975
457,1012,Chinese Grand Prix,807,HUL,12,16,2:00.696,120696
458,1012,Chinese Grand Prix,807,HUL,13,15,1:40.803,100803
459,1012,Chinese Grand Prix,807,HUL,14,15,1:39.677,99677
460,1012,Chinese Grand Prix,807,HUL,15,15,1:41.855,101855
461,1012,Chinese Grand Prix,807,HUL,16,17,1:49.543,109543
462,1012,Chinese Grand Prix,154,GRO,1,10,1:59.725,119725
463,1012,Chinese Grand Prix,154,GRO,2,10,1:46.810,106810
464,1012,Chinese Grand Prix,154,GRO,3,10,1:41.198,101198
465,1012,Chinese Grand Prix,154,GRO,4,11,1:42.272,102272
466,1012,Chinese Grand Prix,154,GRO,5,11,1:41.440,101440
467,1012,Chinese Grand Prix,154,GRO,6,11,1:41.282,101282
468,1012,Chinese Grand Prix,154,GRO,7,11,1:41.345,101345
469,1012,Chinese Grand Prix,154,GRO,8,13,1:45.814,105814
470,1012,Chinese Grand Prix,154,GRO,9,17,1:58.437,118437
471,1012,Chinese Grand Prix,154,GRO,10,16,1:39.292,99292
472,1012,Chinese Grand Prix,154,GRO,11,16,1:39.607,99607
473,1012,Chinese Grand Prix,154,GRO,12,15,1:40.324,100324
474,1012,Chinese Grand Prix,154,GRO,13,14,1:40.535,100535
475,1012,Chinese Grand Prix,154,GRO,14,14,1:39.753,99753
476,1012,Chinese Grand Prix,154,GRO,15,14,1:39.961,99961
477,1012,Chinese Grand Prix,154,GRO,16,14,1:40.598,100598
478,1012,Chinese Grand Prix,154,GRO,17,13,1:42.473,102473
479,1012,Chinese Grand Prix,154,GRO,18,13,1:39.820,99820
480,1012,Chinese Grand Prix,154,GRO,19,13,1:40.806,100806
481,1012,Chinese Grand Prix,154,GRO,20,12,1:39.715,99715
482,1012,Chinese Grand Prix,154,GRO,21,11,1:40.321,100321
483,1012,Chinese Grand Prix,154,GRO,22,10,1:40.646,100646
484,1012,Chinese Grand Prix,154,GRO,23,10,1:40.115,100115
485,1012,Chinese Grand Prix,154,GRO,24,10,1:39.849,99849
486,1012,Chinese Grand Prix,154,GRO,25,10,1:40.005,100005
487,1012,Chinese Grand Prix,154,GRO,26,9,1:40.104,100104
488,1012,Chinese Grand Prix,154,GRO,27,9,1:39.843,99843
489,1012,Chinese Grand Prix,154,GRO,28,10,1:40.730,100730
490,1012,Chinese Grand Prix,154,GRO,29,10,1:40.926,100926
491,1012,Chinese Grand Prix,154,GRO,30,10,1:40.205,100205
492,1012,Chinese Grand Prix,154,GRO,31,10,1:39.961,99961
493,1012,Chinese Grand Prix,154,GRO,32,10,1:40.321,100321
494,1012,Chinese Grand Prix,154,GRO,33,10,1:40.218,100218
495,1012,Chinese Grand Prix,154,GRO,34,10,1:40.237,100237
496,1012,Chinese Grand Prix,154,GRO,35,12,1:45.200,105200
497,1012,Chinese Grand Prix,154,GRO,36,12,1:57.777,117777
498,1012,Chinese Grand Prix,154,GRO,37,12,1:36.873,96873
499,1012,Chinese Grand Prix,154,GRO,38,12,1:37.702,97702
500,1012,Chinese Grand Prix,154,GRO,39,12,1:38.036,98036
501,1012,Chinese Grand Prix,154,GRO,40,12,1:39.751,99751
502,1012,Chinese Grand Prix,154,GRO,41,12,1:38.009,98009
503,1012,Chinese Grand Prix,154,GRO,42,12,1:37.926,97926
504,1012,Chinese Grand Prix,154,GRO,43,12,1:37.820,97820
505,1012,Chinese Grand Prix,154,GRO,44,12,1:38.976,98976
506,1012,Chinese Grand Prix,154,GRO,45,11,1:37.917,97917
507,1012,Chinese Grand Prix,154,GRO,46,11,1:39.972,99972
508,1012,Chinese Grand Prix,154,GRO,47,11,1:37.978,97978
509,1012,Chinese Grand Prix,154,GRO,48,11,1:38.192,98192
510,1012,Chinese Grand Prix,154,GRO,49,11,1:38.002,98002
511,1012,Chinese Grand Prix,154,GRO,50,11,1:38.476,98476
512,1012,Chinese Grand Prix,154,GRO,51,11,1:38.767,98767
513,1012,Chinese Grand Prix,154,GRO,52,11,1:40.671,100671
514,1012,Chinese Grand Prix,154,GRO,53,11,1:39.260,99260
515,1012,Chinese Grand Prix,154,GRO,54,11,1:40.334,100334
516,1012,Chinese Grand Prix,154,GRO,55,11,1:39.348,99348
517,1012,Chinese Grand Prix,825,MAG,1,11,2:00.389,120389
518,1012,Chinese Grand Prix,825,MAG,2,11,1:46.985,106985
519,1012,Chinese Grand Prix,825,MAG,3,12,1:42.041,102041
520,1012,Chinese Grand Prix,825,MAG,4,12,1:42.068,102068
521,1012,Chinese Grand Prix,825,MAG,5,12,1:41.665,101665
522,1012,Chinese Grand Prix,825,MAG,6,12,1:41.555,101555
523,1012,Chinese Grand Prix,825,MAG,7,12,1:41.766,101766
524,1012,Chinese Grand Prix,825,MAG,8,11,1:41.478,101478
525,1012,Chinese Grand Prix,825,MAG,9,13,1:45.444,105444
526,1012,Chinese Grand Prix,825,MAG,10,17,1:59.108,119108
527,1012,Chinese Grand Prix,825,MAG,11,17,1:38.778,98778
528,1012,Chinese Grand Prix,825,MAG,12,17,1:39.430,99430
529,1012,Chinese Grand Prix,825,MAG,13,16,1:39.756,99756
530,1012,Chinese Grand Prix,825,MAG,14,16,1:40.147,100147
531,1012,Chinese Grand Prix,825,MAG,15,16,1:40.343,100343
532,1012,Chinese Grand Prix,825,MAG,16,15,1:40.105,100105
533,1012,Chinese Grand Prix,825,MAG,17,14,1:40.623,100623
534,1012,Chinese Grand Prix,825,MAG,18,14,1:40.600,100600
535,1012,Chinese Grand Prix,825,MAG,19,14,1:40.041,100041
536,1012,Chinese Grand Prix,825,MAG,20,13,1:40.622,100622
537,1012,Chinese Grand Prix,825,MAG,21,12,1:40.534,100534
538,1012,Chinese Grand Prix,825,MAG,22,12,1:40.599,100599
539,1012,Chinese Grand Prix,825,MAG,23,12,1:40.901,100901
540,1012,Chinese Grand Prix,825,MAG,24,12,1:41.236,101236
541,1012,Chinese Grand Prix,825,MAG,25,11,1:41.223,101223
542,1012,Chinese Grand Prix,825,MAG,26,11,1:41.416,101416
543,1012,Chinese Grand Prix,825,MAG,27,11,1:40.181,100181
544,1012,Chinese Grand Prix,825,MAG,28,11,1:40.417,100417
545,1012,Chinese Grand Prix,825,MAG,29,11,1:40.216,100216
546,1012,Chinese Grand Prix,825,MAG,30,12,1:41.759,101759
547,1012,Chinese Grand Prix,825,MAG,31,13,1:41.066,101066
548,1012,Chinese Grand Prix,825,MAG,32,13,1:41.363,101363
549,1012,Chinese Grand Prix,825,MAG,33,13,1:45.049,105049
550,1012,Chinese Grand Prix,825,MAG,34,14,1:56.557,116557
551,1012,Chinese Grand Prix,825,MAG,35,14,1:37.471,97471
552,1012,Chinese Grand Prix,825,MAG,36,13,1:37.629,97629
553,1012,Chinese Grand Prix,825,MAG,37,13,1:37.862,97862
554,1012,Chinese Grand Prix,825,MAG,38,13,1:39.521,99521
555,1012,Chinese Grand Prix,825,MAG,39,13,1:38.408,98408
556,1012,Chinese Grand Prix,825,MAG,40,13,1:38.291,98291
557,1012,Chinese Grand Prix,825,MAG,41,13,1:39.901,99901
558,1012,Chinese Grand Prix,825,MAG,42,13,1:40.110,100110
559,1012,Chinese Grand Prix,825,MAG,43,13,1:38.340,98340
560,1012,Chinese Grand Prix,825,MAG,44,13,1:38.354,98354
561,1012,Chinese Grand Prix,825,MAG,45,12,1:38.216,98216
562,1012,Chinese Grand Prix,825,MAG,46,12,1:38.358,98358
563,1012,Chinese Grand Prix,825,MAG,47,12,1:39.547,99547
564,1012,Chinese Grand Prix,825,MAG,48,12,1:38.591,98591
565,1012,Chinese Grand Prix,825,MAG,49,12,1:38.799,98799
566,1012,Chinese Grand Prix,825,MAG,50,12,1:38.708,98708
567,1012,Chinese Grand Prix,825,MAG,51,12,1:39.133,99133
568,1012,Chinese Grand Prix,825,MAG,52,12,1:38.814,98814
569,1012,Chinese Grand Prix,825,MAG,53,12,1:38.564,98564
570,1012,Chinese Grand Prix,825,MAG,54,12,1:38.485,98485
571,1012,Chinese Grand Prix,825,MAG,55,13,1:40.612,100612
572,1012,Chinese Grand Prix,8,RAI,1,12,2:01.546,121546
573,1012,Chinese Grand Prix,8,RAI,2,12,1:46.190,106190
574,1012,Chinese Grand Prix,8,RAI,3,11,1:40.931,100931
575,1012,Chinese Grand Prix,8,RAI,4,10,1:40.508,100508
576,1012,Chinese Grand Prix,8,RAI,5,10,1:40.443,100443
577,1012,Chinese Grand Prix,8,RAI,6,10,1:40.374,100374
578,1012,Chinese Grand Prix,8,RAI,7,10,1:40.260,100260
579,1012,Chinese Grand Prix,8,RAI,8,10,1:40.016,100016
580,1012,Chinese Grand Prix,8,RAI,9,10,1:40.644,100644
581,1012,Chinese Grand Prix,8,RAI,10,9,1:39.939,99939
582,1012,Chinese Grand Prix,8,RAI,11,9,1:40.773,100773
583,1012,Chinese Grand Prix,8,RAI,12,9,1:40.342,100342
584,1012,Chinese Grand Prix,8,RAI,13,9,1:40.490,100490
585,1012,Chinese Grand Prix,8,RAI,14,9,1:40.053,100053
586,1012,Chinese Grand Prix,8,RAI,15,9,1:40.885,100885
587,1012,Chinese Grand Prix,8,RAI,16,9,1:40.275,100275
588,1012,Chinese Grand Prix,8,RAI,17,9,1:40.419,100419
589,1012,Chinese Grand Prix,8,RAI,18,9,1:41.169,101169
590,1012,Chinese Grand Prix,8,RAI,19,8,1:40.842,100842
591,1012,Chinese Grand Prix,8,RAI,20,6,1:41.028,101028
592,1012,Chinese Grand Prix,8,RAI,21,6,1:41.116,101116
593,1012,Chinese Grand Prix,8,RAI,22,6,1:40.586,100586
594,1012,Chinese Grand Prix,8,RAI,23,7,1:42.040,102040
595,1012,Chinese Grand Prix,8,RAI,24,7,1:41.485,101485
596,1012,Chinese Grand Prix,8,RAI,25,7,1:45.356,105356
597,1012,Chinese Grand Prix,8,RAI,26,10,1:58.755,118755
598,1012,Chinese Grand Prix,8,RAI,27,10,1:37.812,97812
599,1012,Chinese Grand Prix,8,RAI,28,9,1:38.156,98156
600,1012,Chinese Grand Prix,8,RAI,29,9,1:38.796,98796
601,1012,Chinese Grand Prix,8,RAI,30,9,1:38.913,98913
602,1012,Chinese Grand Prix,8,RAI,31,9,1:38.799,98799
603,1012,Chinese Grand Prix,8,RAI,32,9,1:38.780,98780
604,1012,Chinese Grand Prix,8,RAI,33,9,1:38.812,98812
605,1012,Chinese Grand Prix,8,RAI,34,9,1:38.856,98856
606,1012,Chinese Grand Prix,8,RAI,35,9,1:38.712,98712
607,1012,Chinese Grand Prix,8,RAI,36,9,1:39.094,99094
608,1012,Chinese Grand Prix,8,RAI,37,9,1:38.787,98787
609,1012,Chinese Grand Prix,8,RAI,38,9,1:39.480,99480
610,1012,Chinese Grand Prix,8,RAI,39,9,1:39.067,99067
611,1012,Chinese Grand Prix,8,RAI,40,9,1:39.031,99031
612,1012,Chinese Grand Prix,8,RAI,41,9,1:38.690,98690
613,1012,Chinese Grand Prix,8,RAI,42,9,1:39.113,99113
614,1012,Chinese Grand Prix,8,RAI,43,9,1:39.014,99014
615,1012,Chinese Grand Prix,8,RAI,44,9,1:38.947,98947
616,1012,Chinese Grand Prix,8,RAI,45,9,1:38.864,98864
617,1012,Chinese Grand Prix,8,RAI,46,9,1:39.116,99116
618,1012,Chinese Grand Prix,8,RAI,47,9,1:39.803,99803
619,1012,Chinese Grand Prix,8,RAI,48,9,1:39.807,99807
620,1012,Chinese Grand Prix,8,RAI,49,9,1:39.460,99460
621,1012,Chinese Grand Prix,8,RAI,50,9,1:39.627,99627
622,1012,Chinese Grand Prix,8,RAI,51,9,1:41.124,101124
623,1012,Chinese Grand Prix,8,RAI,52,9,1:41.143,101143
624,1012,Chinese Grand Prix,8,RAI,53,9,1:41.875,101875
625,1012,Chinese Grand Prix,8,RAI,54,9,1:40.512,100512
626,1012,Chinese Grand Prix,8,RAI,55,9,1:41.409,101409
627,1012,Chinese Grand Prix,840,STR,1,13,2:02.994,122994
628,1012,Chinese Grand Prix,840,STR,2,13,1:45.359,105359
629,1012,Chinese Grand Prix,840,STR,3,13,1:41.604,101604
630,1012,Chinese Grand Prix,840,STR,4,13,1:42.004,102004
631,1012,Chinese Grand Prix,840,STR,5,13,1:41.702,101702
632,1012,Chinese Grand Prix,840,STR,6,13,1:41.760,101760
633,1012,Chinese Grand Prix,840,STR,7,13,1:41.694,101694
634,1012,Chinese Grand Prix,840,STR,8,12,1:41.446,101446
635,1012,Chinese Grand Prix,840,STR,9,11,1:41.254,101254
636,1012,Chinese Grand Prix,840,STR,10,11,1:40.933,100933
637,1012,Chinese Grand Prix,840,STR,11,11,1:40.715,100715
638,1012,Chinese Grand Prix,840,STR,12,10,1:41.119,101119
639,1012,Chinese Grand Prix,840,STR,13,10,1:40.979,100979
640,1012,Chinese Grand Prix,840,STR,14,10,1:40.513,100513
641,1012,Chinese Grand Prix,840,STR,15,10,1:40.882,100882
642,1012,Chinese Grand Prix,840,STR,16,10,1:40.708,100708
643,1012,Chinese Grand Prix,840,STR,17,10,1:41.196,101196
644,1012,Chinese Grand Prix,840,STR,18,10,1:41.035,101035
645,1012,Chinese Grand Prix,840,STR,19,9,1:40.844,100844
646,1012,Chinese Grand Prix,840,STR,20,10,1:46.051,106051
647,1012,Chinese Grand Prix,840,STR,21,15,1:58.938,118938
648,1012,Chinese Grand Prix,840,STR,22,15,1:39.370,99370
649,1012,Chinese Grand Prix,840,STR,23,15,1:39.494,99494
650,1012,Chinese Grand Prix,840,STR,24,15,1:39.853,99853
651,1012,Chinese Grand Prix,840,STR,25,15,1:39.656,99656
652,1012,Chinese Grand Prix,840,STR,26,14,1:40.418,100418
653,1012,Chinese Grand Prix,840,STR,27,13,1:40.880,100880
654,1012,Chinese Grand Prix,840,STR,28,13,1:39.664,99664
655,1012,Chinese Grand Prix,840,STR,29,13,1:39.190,99190
656,1012,Chinese Grand Prix,840,STR,30,13,1:39.776,99776
657,1012,Chinese Grand Prix,840,STR,31,12,1:39.809,99809
658,1012,Chinese Grand Prix,840,STR,32,12,1:39.599,99599
659,1012,Chinese Grand Prix,840,STR,33,12,1:39.287,99287
660,1012,Chinese Grand Prix,840,STR,34,12,1:39.074,99074
661,1012,Chinese Grand Prix,840,STR,35,11,1:39.135,99135
662,1012,Chinese Grand Prix,840,STR,36,11,1:39.243,99243
663,1012,Chinese Grand Prix,840,STR,37,11,1:39.345,99345
664,1012,Chinese Grand Prix,840,STR,38,11,1:39.265,99265
665,1012,Chinese Grand Prix,840,STR,39,11,1:39.549,99549
666,1012,Chinese Grand Prix,840,STR,40,11,1:39.593,99593
667,1012,Chinese Grand Prix,840,STR,41,11,1:39.952,99952
668,1012,Chinese Grand Prix,840,STR,42,11,1:39.686,99686
